       0.198000      -0.480334      -0.097688       0.199296      -0.479939       0.480334       0.097688      -0.199296       0.479939      -0.750000
       0.199000      -0.480134      -0.098168       0.200316      -0.479731       0.480134       0.098168      -0.200316       0.479731      -0.750000
       0.200000      -0.479933      -0.098648       0.201336      -0.479522       0.479933       0.098648      -0.201336       0.479522      -0.750000
       0.201000      -0.479731      -0.099127       0.202356      -0.479312       0.479731       0.099127      -0.202356       0.479312      -0.750000
       0.202000      -0.479529      -0.099606       0.203376      -0.479101       0.479529       0.099606      -0.203376       0.479101      -0.750000
       0.203000      -0.479325      -0.100085       0.204397      -0.478888       0.479325       0.100085      -0.204397       0.478888      -0.750000
       0.204000      -0.479120      -0.100564       0.205417      -0.478674       0.479120       0.100564      -0.205417       0.478674      -0.750000
       0.205000      -0.478914      -0.101043       0.206438      -0.478460       0.478914       0.101043      -0.206438       0.478460      -0.750000
       0.206000      -0.478707      -0.101521       0.207459      -0.478244       0.478707       0.101521      -0.207459       0.478244      -0.750000
       0.207000      -0.478499      -0.101999       0.208481      -0.478026       0.478499       0.101999      -0.208481       0.478026      -0.750000
       0.208000      -0.478290      -0.102477       0.209502      -0.477808       0.478290       0.102477      -0.209502       0.477808      -0.750000
       0.209000      -0.478080      -0.102955       0.210524      -0.477589       0.478080       0.102955      -0.210524       0.477589      -0.750000
       0.210000      -0.477869      -0.103432       0.211546      -0.477368       0.477869       0.103432      -0.211546       0.477368      -0.750000
       0.211000      -0.477657      -0.103910       0.212568      -0.477146       0.477657       0.103910      -0.212568       0.477146      -0.750000
       0.212000      -0.477444      -0.104387       0.213591      -0.476923       0.477444       0.104387      -0.213591       0.476923      -0.750000
       0.213000      -0.477230      -0.104863       0.214614      -0.476699       0.477230       0.104863      -0.214614       0.476699      -0.750000
       0.214000      -0.477015      -0.105340       0.215636      -0.476474       0.477015       0.105340      -0.215636       0.476474      -0.750000
       0.215000      -0.476798      -0.105816       0.216659      -0.476247       0.476798       0.105816      -0.216659       0.476247      -0.750000
       0.216000      -0.476581      -0.106292       0.217683      -0.476020       0.476581       0.106292      -0.217683       0.476020      -0.750000
       0.217000      -0.476363      -0.106768       0.218706      -0.475791       0.476363       0.106768      -0.218706       0.475791      -0.750000
       0.218000      -0.476144      -0.107244       0.219730      -0.475561       0.476144       0.107244      -0.219730       0.475561      -0.750000
       0.219000      -0.475924      -0.107719       0.220754      -0.475330       0.475924       0.107719      -0.220754       0.475330      -0.750000
       0.220000      -0.475702      -0.108195       0.221778      -0.475097       0.475702       0.108195      -0.221778       0.475097      -0.750000
       0.221000      -0.475480      -0.108670       0.222802      -0.474864       0.475480       0.108670      -0.222802       0.474864      -0.750000
       0.222000      -0.475257      -0.109144       0.223827      -0.474629       0.475257       0.109144      -0.223827       0.474629      -0.750000
       0.223000      -0.475032      -0.109619       0.224852      -0.474393       0.475032       0.109619      -0.224852       0.474393      -0.750000
       0.224000      -0.474807      -0.110093       0.225877      -0.474156       0.474807       0.110093      -0.225877       0.474156      -0.750000
       0.225000      -0.474581      -0.110567       0.226902      -0.473918       0.474581       0.110567      -0.226902       0.473918      -0.750000
       0.226000      -0.474353      -0.111041       0.227928      -0.473678       0.474353       0.111041      -0.227928       0.473678      -0.750000
       0.227000      -0.474125      -0.111515       0.228953      -0.473437       0.474125       0.111515      -0.228953       0.473437      -0.750000
       0.228000      -0.473895      -0.111988       0.229979      -0.473195       0.473895       0.111988      -0.229979       0.473195      -0.750000
       0.229000      -0.473665      -0.112461       0.231006      -0.472952       0.473665       0.112461      -0.231006       0.472952      -0.750000
       0.230000      -0.473433      -0.112934       0.232032      -0.472708       0.473433       0.112934      -0.232032       0.472708      -0.750000
       0.231000      -0.473201      -0.113406       0.233059      -0.472463       0.473201       0.113406      -0.233059       0.472463      -0.750000
       0.232000      -0.472967      -0.113879       0.234085      -0.472216       0.472967       0.113879      -0.234085       0.472216      -0.750000
       0.233000      -0.472733      -0.114351       0.235113      -0.471968       0.472733       0.114351      -0.235113       0.471968      -0.750000
       0.234000      -0.472497      -0.114823       0.236140      -0.471719       0.472497       0.114823      -0.236140       0.471719      -0.750000
       0.235000      -0.472260      -0.115294       0.237167      -0.471469       0.472260       0.115294      -0.237167       0.471469      -0.750000
       0.236000      -0.472023      -0.115766       0.238195      -0.471217       0.472023       0.115766      -0.238195       0.471217      -0.750000
       0.237000      -0.471784      -0.116237       0.239223      -0.470965       0.471784       0.116237      -0.239223       0.470965      -0.750000
       0.238000      -0.471544      -0.116708       0.240252      -0.470711       0.471544       0.116708      -0.240252       0.470711      -0.750000
       0.239000      -0.471303      -0.117178       0.241280      -0.470455       0.471303       0.117178      -0.241280       0.470455      -0.750000
       0.240000      -0.471062      -0.117648       0.242309      -0.470199       0.471062       0.117648      -0.242309       0.470199      -0.750000
       0.241000      -0.470819      -0.118119       0.243338      -0.469942       0.470819       0.118119      -0.243338       0.469942      -0.750000
       0.242000      -0.470575      -0.118588       0.244367      -0.469683       0.470575       0.118588      -0.244367       0.469683      -0.750000
       0.243000      -0.470330      -0.119058       0.245397      -0.469423       0.470330       0.119058      -0.245397       0.469423      -0.750000
       0.244000      -0.470084      -0.119527       0.246426      -0.469161       0.470084       0.119527      -0.246426       0.469161      -0.750000
       0.245000      -0.469837      -0.119996       0.247456      -0.468899       0.469837       0.119996      -0.247456       0.468899      -0.750000
       0.246000      -0.469589      -0.120465       0.248487      -0.468635       0.469589       0.120465      -0.248487       0.468635      -0.750000
       0.247000      -0.469340      -0.120933       0.249517      -0.468370       0.469340       0.120933      -0.249517       0.468370      -0.750000
       0.248000      -0.469090      -0.121402       0.250548      -0.468104       0.469090       0.121402      -0.250548       0.468104      -0.750000
       0.249000      -0.468839      -0.121870       0.251579      -0.467837       0.468839       0.121870      -0.251579       0.467837      -0.750000
